Date,Police_ref,Easting,Northing,Veh_ref,Cas_ref,Severity,Road_cond,Visibility,Casualties,Pedestrian,Cycles,P2W,OAPs,Children,Manoeuvre,Time,Vehicles,Roadclass1,Roadnum1,Road_Type,Speed_Lim,Junct_det,Junct_ctrl,Roadclass2,Roadnum2,Cross_ctrl,Cross_fac,Weather,SpCond,Carr_haz,Day,Location,Local_Auth,ReportedAt,Parish
20170721,17204786,518905,292244,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,0,0,0. No turn,740,2,6. Unclassified,0,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,6. Friday,OUTSIDE NUMBER 26 MAIN STREET YAXLEY,E07000011,2. No - accident was reported 'over the counter',263
20170722,17205136,518301,260269,,,3. Slight,2. Wet/Damp,1. Daylight,1,1,0,0,0,1,1. Left turn,1545,1,4. B,1041,6. Single carriageway,30,6. Crossroads,2. Automatic traffic signal,5. C,326,0. None,5. Ped. phase at traffic signal junction,2. Raining without high winds,0. None,0. None,7. Saturday,TRAFFIC LIGHTS NEW STREET B1041 AT JN WITH HIGH STREET B1428,E07000011,2. No - accident was reported 'over the counter',189
20170722,17206973,527201,274673,,,3. Slight,2. Wet/Damp,6. Darkness: no street lighting,1,0,0,0,0,0,0. No turn,2255,1,4. B,1090,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,7. Saturday,B1090 SAWTRY WAY NEAR JN WITH A141,E07000011,1. Yes,271
20170722,17206986,551472,259423,,,3. Slight,2. Wet/Damp,1. Daylight,1,0,0,0,0,0,0. No turn,1728,1,3. A,1303,3. Dual carriageway,50,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,2. Raining without high winds,0. None,0. None,7. Saturday,NEWMARKET ROAD A1303 NEAR JN WITH A14,E07000012,1. Yes,208
20170722,17213801,538404,303235,,,3. Slight,2. Wet/Damp,1. Daylight,1,0,0,1,0,0,0. No turn,2025,2,3. A,47,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,2. Raining without high winds,0. None,0. None,7. Saturday,THORNEY ROAD A47,E07000010,1. Yes,254
20170722,17204639,553376,282906,,,3. Slight,2. Wet/Damp,1. Daylight,1,0,0,0,0,0,0. No turn,740,1,4. B,1411,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,7. Saturday,ELY ROAD B1411,E07000009,1. Yes,73
20170723,17214840,530617,268775,,,3. Slight,2. Wet/Damp,1. Daylight,2,0,0,0,0,0,0. No turn,1600,2,3. A,14,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,A14  EASTBOUND CARRIAGEWAY NEAR JN 26,E07000011,1. Yes,81
20170723,17218910,519910,258907,,,3. Slight,2. Wet/Damp,1. Daylight,1,0,0,1,0,0,0. No turn,1856,1,3. A,428,6. Single carriageway,50,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,WHEALD CORNER A428,E07000011,1. Yes,1
20170723,17205637,545008,257867,,,3. Slight,2. Wet/Damp,1. Daylight,1,1,0,0,0,1,0. No turn,1545,1,5. C,296,6. Single carriageway,20,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,TRUMPINGTON STREET,E07000008,1. Yes,37
20170724,17206141,553352,282808,,,3. Slight,2. Wet/Damp,1. Daylight,1,0,0,0,0,0,0. No turn,1024,1,4. B,1411,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,2. Raining without high winds,0. None,0. None,2. Monday,B1411,E07000009,1. Yes,73
20170724,17212936,505145,275823,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,0,0,0. No turn,1535,1,3. A,14,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,2. Monday,EBC A14 NEAR TOLL BAR LANE,E07000011,1. Yes,35
20170724,17206015,548079,259335,,,3. Slight,2. Wet/Damp,1. Daylight,2,0,0,0,0,0,0. No turn,1800,2,3. A,1303,3. Dual carriageway,30,3. T & Stag Jct,2. Automatic traffic signal,4. B,1047,0. None,0. None within 50m,2. Raining without high winds,0. None,0. None,2. Monday,NEWMARKET ROAD A1303 AT JN WITH DITTON LANE B1047,E07000008,1. Yes,37
20170725,17207069,537055,246233,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,0,0,0. No turn,1745,2,5. C,270,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,3. Tuesday,WHITECROFT ROAD NEAR JN WITH KNEESWORTH,E07000012,2. No - accident was reported 'over the counter',158
20170725,17205735,544879,255704,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,2. Right turn,1230,2,3. A,1134,6. Single carriageway,30,8. Pri Drive,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,3. Tuesday,LONG ROAD A1134,E07000008,2. No - accident was reported 'over the counter',37
20170726,17206079,521185,270774,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,1,0,0. No turn,1650,2,5. C,167,6. Single carriageway,30,8. Pri Drive,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,4. Wednesday,OUTSIDE BRAMPTON INSTITUTE HIGH STREET,E07000011,2. No - accident was reported 'over the counter',26
20170726,17206250,554544,279298,,,3. Slight,2. Wet/Damp,1. Daylight,1,0,0,0,0,0,0. No turn,1238,3,3. A,142,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,2. Raining without high winds,4. Road works,0. None,4. Wednesday,STUNTNEY CAUSEWAY A142,E07000009,1. Yes,73
20170726,17208407,547919,261772,,,3. Slight,1. Dry,6. Darkness: no street lighting,1,0,0,0,0,0,0. No turn,355,2,3. A,14,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,4. Wednesday,A14 EASTBOUND CARRIAGEWAY NEAR MILTON COUNTY PARK,E07000008,1. Yes,37
20170726,17205987,547447,310534,,,3. Slight,1. Dry,5. Darkness: street lights present but unlit,1,0,1,0,0,0,0. No turn,225,2,5. C,311,6. Single carriageway,30,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,1. Zebra crossing,1. Fine without high winds,0. None,0. None,4. Wednesday,"KIRKGATE STREET, WALSOKEN NEAR JN WITH GRIMMERS ROAD, WALSOKEN",E07000010,1. Yes,253
20170727,17206924,545582,256973,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,0. No turn,1249,2,5. C,281,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,5. Thursday,BROOKLANDS AVENUE,E07000008,2. No - accident was reported 'over the counter',37
20170727,17207111,527019,257885,,,2. Serious,1. Dry,1. Daylight,1,0,0,1,1,0,0. No turn,1945,1,5. C,176,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,5. Thursday,ELTISLEY ROAD NEAR LEYCOURT FARM,E07000011,1. Yes,97
20170727,17208586,548707,256601,,,3. Slight,2. Wet/Damp,1. Daylight,1,1,0,0,1,0,0. No turn,1500,2,5. C,233,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,"4. Pelican, puffin, toucan etc.",2. Raining without high winds,0. None,0. None,5. Thursday,OUTSIDE TESCO HIGH ST CHERRY HINTON,E07000008,1. Yes,37
20170727,17212696,546296,260637,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,1. Left turn,1349,2,3. A,1309,6. Single carriageway,30,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,5. Thursday,MILTON ROAD AT JN WITH FRASER ROAD,E07000008,1. Yes,37
20170727,17206277,545997,309669,,,3. Slight,1. Dry,1. Daylight,1,1,0,0,0,0,0. No turn,1601,1,5. C,312,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,5. Thursday,1 - TOWN COUNCIL NORTH BRINK,E07000010,1. Yes,253
20170728,17207167,545458,258750,,,3. Slight,2. Wet/Damp,4. Darkness: street lights present and lit,1,0,1,0,0,0,0. No turn,2104,2,5. C,291,1. Roundabout,30,1. Roundabout,4. Give way or Uncontrolled,5. C,292,0. None,8. Central reservation,1. Fine without high winds,0. None,0. None,6. Friday,VICTORIA AVENUE AT JN WITH SHORT STREET,E07000008,1. Yes,37
20170728,17213069,535592,265811,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,0,0,0. No turn,700,2,3. A,14,3. Dual carriageway,40,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,4. Road works,0. None,6. Friday,HUNTINGDON ROAD A14,E07000012,1. Yes,25
20170728,17221514,516919,257987,,,3. Slight,1. Dry,1. Daylight,2,0,0,0,1,0,2. Right turn,900,2,3. A,428,6. Single carriageway,30,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,6. Friday,PHOENIX PARK AT JN WITH GREAT NORTH ROAD,E07000011,1. Yes,189
20170729,17209562,532192,267930,,,3. Slight,1. Dry,1. Daylight,5,0,0,0,1,1,0. No turn,1041,3,3. A,14,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,7. Saturday,EASTBOUND JUNCTION 27 A14,E07000011,1. Yes,81
20170730,17213101,551479,259640,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,0,0,0. No turn,1100,3,3. A,14,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,WEST BOUND CARRIAGEWAY A14,E07000012,1. Yes,208
20170730,17207429,545746,260003,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,0. No turn,1343,2,3. A,1134,1. Roundabout,30,1. Roundabout,4. Give way or Uncontrolled,3. A,1309,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,ELIZABETH WAY A1134 AT JN WITH MILTON ROAD A1134,E07000008,1. Yes,37
20170731,17208172,526888,270042,,,3. Slight,1. Dry,1. Daylight,3,0,0,0,2,0,0. No turn,1030,2,3. A,14,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,2. Monday,A14 NEAR JN 24,E07000011,1. Yes,114
20170731,17209151,559869,272571,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,0. No turn,855,2,5. C,305,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,2. Monday,FORDHAM ROAD NEAR JN WITH STAPLES LANE,E07000009,2. No - accident was reported 'over the counter',197
20170731,17240467,520019,256412,,,3. Slight,1. Dry,1. Daylight,3,0,0,0,0,0,0. No turn,1715,2,5. C,174,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,2. Monday,NEAR ABBOTSLY GOLF CLUB POTTON ROAD,E07000011,1. Yes,1
20170731,17208055,546257,310566,,,3. Slight,1. Dry,1. Daylight,1,0,0,1,0,0,2. Right turn,1209,2,6. Unclassified,0,6. Single carriageway,30,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,2. Monday,MOUNT PLEASANT ROAD AT JN WITH EDINBURGH DRIVE,E07000010,1. Yes,253
20170801,17208662,532714,248824,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,0. No turn,710,2,4. B,1042,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,3. Tuesday,B1042 LOWER ROAD,E07000012,2. No - accident was reported 'over the counter',8
20170801,17210696,523850,273894,,,3. Slight,2. Wet/Damp,1. Daylight,3,0,0,0,0,2,2. Right turn,934,2,5. C,115,6. Single carriageway,40,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,3. Tuesday,ST PETERS ROAD AT JN WITH TOWER CLOSE,E07000011,1. Yes,126
20170801,17247559,546335,310006,,,2. Serious,1. Dry,1. Daylight,1,1,0,0,0,1,0. No turn,1727,1,4. B,198,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,3. Tuesday,LYNN ROAD B198,E07000010,1. Yes,253
20170801,17206462,526442,294730,,,1. Fatal,1. Dry,6. Darkness: no street lighting,1,0,0,0,0,0,0. No turn,422,2,4. B,1040,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,3. Tuesday,OUTSIDE 108 RAMSEY ROAD B1040,E07000010,1. Yes,245
20170802,17208817,548816,256715,,,3. Slight,2. Wet/Damp,1. Daylight,1,0,1,0,0,0,2. Right turn,1635,2,5. C,233,1. Roundabout,30,2. Mini roundabout,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,4. Wednesday,HIGH STREET AT JN WITH FISHERS LANE,E07000008,1. Yes,37
20170802,17208803,556099,246927,,,3. Slight,2. Wet/Damp,7. Darkness: street lighting unknown,1,0,1,0,0,0,0. No turn,2200,2,6. Unclassified,0,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,4. Wednesday,SYMONDS LANE,E07000012,2. No - accident was reported 'over the counter',139
20170803,17213172,518758,258703,,,2. Serious,1. Dry,1. Daylight,3,0,0,0,1,0,2. Right turn,1239,2,6. Unclassified,0,6. Single carriageway,30,8. Pri Drive,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,5. Thursday,ANDREW ROAD AT JN WITH MIDDLEFIELD PRIMARY SCHOOL,E07000011,1. Yes,189
20170803,17213188,544526,259600,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,2. Right turn,810,2,3. A,1134,6. Single carriageway,20,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,5. Thursday,VICTORIA ROAD AT JN WITH FRENCHS ROAD,E07000008,1. Yes,37
20170803,17215779,531114,271786,,,3. Slight,1. Dry,1. Daylight,1,0,0,1,0,0,2. Right turn,1310,2,5. C,303,6. Single carriageway,30,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,5. Thursday,RAMSEY ROAD AT JN WITH LANGLEY CLOSE,E07000011,1. Yes,186
20170803,17213161,547001,255598,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,0. No turn,850,2,5. C,233,1. Roundabout,30,1. Roundabout,4. Give way or Uncontrolled,3. A,1134,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,5. Thursday,FENDON ROAD AT JN WITH QUEEN EDITH'S WAY A1134,E07000008,2. No - accident was reported 'over the counter',37
20170804,17213452,546219,309908,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,1. Left turn,2035,2,3. A,1101,1. Roundabout,30,1. Roundabout,4. Give way or Uncontrolled,4. B,198,0. None,1. Zebra crossing,1. Fine without high winds,0. None,0. None,6. Friday,FREEDOM BRIDGE AT JN WITH LYNN ROAD,E07000010,1. Yes,253
20170804,17215044,528256,284135,,,3. Slight,1. Dry,1. Daylight,3,0,0,0,0,0,2. Right turn,1252,2,4. B,1040,6. Single carriageway,30,3. T & Stag Jct,4. Give way or Uncontrolled,5. C,111,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,6. Friday,HIGH STREET BURY B1040 AT JN WITH UPWOOD ROAD,E07000011,1. Yes,34
20170804,17215557,546016,260072,,,3. Slight,1. Dry,1. Daylight,1,0,1,0,0,0,0. No turn,1715,2,6. Unclassified,0,6. Single carriageway,30,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,6. Friday,UNION LANE,E07000008,2. No - accident was reported 'over the counter',37
20170804,17218969,517205,271874,,,2. Serious,1. Dry,1. Daylight,4,0,0,0,0,0,0. No turn,1050,1,3. A,14,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,6. Friday,WESTBOUND A14 NEAR ELLINGTON,E07000011,1. Yes,68
20170804,17208092,528155,269682,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,1,0,1. Left turn,1800,2,3. A,14,3. Dual carriageway,70,3. T & Stag Jct,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,6. Friday,A14 AT JN WITH NEW ROAD,E07000011,2. No - accident was reported 'over the counter',114
20170805,17213463,554521,259795,,,3. Slight,1. Dry,6. Darkness: no street lighting,1,0,0,0,0,0,0. No turn,2125,2,3. A,14,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,7. Saturday,ROWLEY MILE A14 NEAR JN WITH A142,E07000009,1. Yes,23
20170805,17213510,553360,283009,,,3. Slight,2. Wet/Damp,1. Daylight,7,0,0,0,0,5,0. No turn,1430,2,4. B,1411,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,2. Raining without high winds,0. None,0. None,7. Saturday,ELY ROAD B1411 NEAR JN WITH SEVEN SISTERS,E07000009,1. Yes,62
20170805,17213653,551838,249333,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,0,0,0. No turn,1754,2,3. A,11,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,7. Saturday,GREAT ABINGTON A11 NEAR A1307 JN,E07000012,1. Yes,176
20170805,17214885,542920,261497,,,3. Slight,2. Wet/Damp,1. Daylight,2,0,0,0,0,1,0. No turn,1142,2,3. A,14,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,2. Raining without high winds,0. None,0. None,7. Saturday,A14 NEAR JN WITH HUNTINGDON ROAD,E07000012,1. Yes,88
20170805,17212760,545763,260031,,,2. Serious,1. Dry,1. Daylight,1,0,1,0,0,1,3. Both left & right turns,1130,2,3. A,1134,1. Roundabout,60,1. Roundabout,4. Give way or Uncontrolled,3. A,1309,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,7. Saturday,HIGHWORTH AVENUE A1134 AT JN WITH MILTON ROAD A1309,E07000008,2. No - accident was reported 'over the counter',37
20170806,17213738,563228,260364,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,0,0,0. No turn,1506,1,4. B,1061,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,DULLINGHAM ROAD B1061,E07000009,1. Yes,259
20170806,17214118,550843,274489,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,0,0,0. No turn,1145,2,3. A,10,1. Roundabout,50,1. Roundabout,4. Give way or Uncontrolled,3. A,1123,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,CAMBRIDGE ROAD A10 AT JN WITH WILBURTON ROAD,E07000009,2. No - accident was reported 'over the counter',210
20170806,17214424,558156,287469,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,0,0,0. No turn,1330,1,3. A,1101,6. Single carriageway,60,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,1. Sunday,MILDENHALL ROAD A1101,E07000009,1. Yes,147
20170807,17214146,526318,267569,,,3. Slight,1. Dry,1. Daylight,2,0,0,0,2,0,3. Both left & right turns,1530,2,3. A,1198,6. Single carriageway,60,8. Pri Drive,4. Give way or Uncontrolled,6. Unclassified,0,0. None,0. None within 50m,1. Fine without high winds,4. Road works,0. None,2. Monday,ENTRANCE TO DEPDEN LODGE FARM A1198,E07000011,1. Yes,126
20170807,17214198,522154,272891,,,3. Slight,1. Dry,1. Daylight,1,0,0,0,0,0,0. No turn,1200,3,3. A,14,3. Dual carriageway,70,0. Not within 20m of junction,. Not applicable,. Not applicable,0,0. None,0. None within 50m,1. Fine without high winds,0. None,0. None,2. Monday,SPITTALS WAY A14,E07000011,1. Yes,126
